"","year","iso3","mmr","scenario"
"471","2010","LSO",1040,"0.002 (Current rate of change)"
"472","2010","CAF",1052,"-0.023 (Current rate of change)"
"473","2010","SSD",1060,"-0.016 (Current rate of change)"
"474","2010","DZA",111.7,"-0.036 (Current rate of change)"
"475","2010","NGA",1123,"-0.005 (Current rate of change)"
"476","2010","TCD",1303,"-0.013 (Current rate of change)"
"477","2010","BWA",155.9,"0.001 (Current rate of change)"
"478","2010","STP",160.2,"-0.01 (Current rate of change)"
"479","2010","GAB",192.9,"-0.005 (Current rate of change)"
"480","2010","GNQ",211.3,"-0.035 (Current rate of change)"
"481","2010","ZAF",219.1,"-0.016 (Current rate of change)"
"482","2010","ZMB",268.5,"-0.057 (Current rate of change)"
"483","2010","COM",316.2,"-0.037 (Current rate of change)"
"484","2010","MOZ",321.5,"-0.072 (Current rate of change)"
"485","2010","GHA",336.9,"-0.032 (Current rate of change)"
"486","2010","BFA",357.4,"-0.033 (Current rate of change)"
"487","2010","AGO",367.3,"-0.068 (Current rate of change)"
"488","2010","UGA",372,"-0.024 (Current rate of change)"
"489","2010","RWA",385.8,"-0.068 (Current rate of change)"
"490","2010","COG",389.1,"-0.042 (Current rate of change)"
"491","2010","SEN",450.1,"-0.045 (Current rate of change)"
"492","2010","KEN",475.5,"-0.003 (Current rate of change)"
"493","2010","ERI",479.7,"-0.041 (Current rate of change)"
"494","2010","NAM",481.6,"-0.037 (Current rate of change)"
"495","2010","TZA",485.9,"-0.058 (Current rate of change)"
"496","2010","MDG",496.8,"-0.026 (Current rate of change)"
"497","2010","MWI",512.9,"-0.02 (Current rate of change)"
"498","2010","CMR",526.7,"-0.02 (Current rate of change)"
"499","2010","TGO",530.3,"-0.009 (Current rate of change)"
"500","2010","CPV",53.92,"-0.054 (Current rate of change)"
"501","2010","MLI",546.8,"-0.026 (Current rate of change)"
"502","2010","MUS",55.06,"0.024 (Current rate of change)"
"503","2010","MRT",586.1,"-0.019 (Current rate of change)"
"504","2010","NER",593.9,"-0.034 (Current rate of change)"
"505","2010","BEN",598.2,"0.005 (Current rate of change)"
"506","2010","COD",601.5,"-0.01 (Current rate of change)"
"507","2010","CIV",604.1,"0.001 (Current rate of change)"
"508","2010","BDI",608,"-0.028 (Current rate of change)"
"509","2010","ZWE",618.3,"-0.004 (Current rate of change)"
"510","2010","GMB",619.8,"-0.026 (Current rate of change)"
"511","2010","LBR",634.2,"-0.009 (Current rate of change)"
"512","2010","ETH",634.7,"-0.064 (Current rate of change)"
"513","2010","SWZ",671.5,"-0.045 (Current rate of change)"
"514","2010","GIN",740.7,"-0.028 (Current rate of change)"
"515","2010","GNB",794.5,"-0.029 (Current rate of change)"
"516","2010","SYC",8.2,"-0.129 (Current rate of change)"
"517","2010","SLE",837.4,"-0.067 (Current rate of change)"
"518","2011","CAF",1029,"-0.023 (Current rate of change)"
"519","2011","LSO",1038,"0.002 (Current rate of change)"
"520","2011","DZA",105.5,"-0.036 (Current rate of change)"
"521","2011","SSD",1062,"-0.016 (Current rate of change)"
"522","2011","NGA",1070,"-0.005 (Current rate of change)"
"523","2011","TCD",1284,"-0.013 (Current rate of change)"
"524","2011","STP",183.4,"-0.01 (Current rate of change)"
"525","2011","GAB",187.6,"-0.005 (Current rate of change)"
"526","2011","GNQ",194.4,"-0.035 (Current rate of change)"
"527","2011","ZAF",193.7,"-0.016 (Current rate of change)"
"528","2011","BWA",225.8,"0.001 (Current rate of change)"
"529","2011","ZMB",232.8,"-0.057 (Current rate of change)"
"530","2011","COM",292.6,"-0.037 (Current rate of change)"
"531","2011","MOZ",296.4,"-0.072 (Current rate of change)"
"532","2011","GHA",317.5,"-0.032 (Current rate of change)"
"533","2011","AGO",334.7,"-0.068 (Current rate of change)"
"534","2011","BFA",340.4,"-0.033 (Current rate of change)"
"535","2011","UGA",358.5,"-0.024 (Current rate of change)"
"536","2011","RWA",367.9,"-0.068 (Current rate of change)"
"537","2011","COG",387.2,"-0.042 (Current rate of change)"
"538","2011","NAM",414.1,"-0.037 (Current rate of change)"
"539","2011","SEN",417.5,"-0.045 (Current rate of change)"
"540","2011","MUS",42.33,"0.024 (Current rate of change)"
"541","2011","ERI",454.4,"-0.041 (Current rate of change)"
"542","2011","TZA",458.1,"-0.058 (Current rate of change)"
"543","2011","KEN",472.8,"-0.003 (Current rate of change)"
"544","2011","MDG",484.4,"-0.026 (Current rate of change)"
"545","2011","MWI",495.7,"-0.02 (Current rate of change)"
"546","2011","CPV",49.64,"-0.054 (Current rate of change)"
"547","2011","TGO",499.8,"-0.009 (Current rate of change)"
"548","2011","CMR",518.7,"-0.02 (Current rate of change)"
"549","2011","MLI",546.9,"-0.026 (Current rate of change)"
"550","2011","ZWE",562.1,"-0.004 (Current rate of change)"
"551","2011","MRT",565.7,"-0.019 (Current rate of change)"
"552","2011","BDI",575.4,"-0.028 (Current rate of change)"
"553","2011","NER",575.8,"-0.034 (Current rate of change)"
"554","2011","COD",585,"-0.01 (Current rate of change)"
"555","2011","CIV",590.9,"0.001 (Current rate of change)"
"556","2011","GMB",596.5,"-0.026 (Current rate of change)"
"557","2011","ETH",603.2,"-0.064 (Current rate of change)"
"558","2011","BEN",615.5,"0.005 (Current rate of change)"
"559","2011","SWZ",627,"-0.045 (Current rate of change)"
"560","2011","LBR",643.6,"-0.009 (Current rate of change)"
"561","2011","SLE",727.6,"-0.067 (Current rate of change)"
"562","2011","GIN",744.3,"-0.028 (Current rate of change)"
"563","2011","GNB",767.3,"-0.029 (Current rate of change)"
"564","2011","SYC",8.21,"-0.129 (Current rate of change)"
"565","2012","SSD",1067,"-0.016 (Current rate of change)"
"566","2012","NGA",1087,"-0.005 (Current rate of change)"
"567","2012","TCD",1237,"-0.013 (Current rate of change)"
"568","2012","STP",160,"-0.01 (Current rate of change)"
"569","2012","ZAF",164.4,"-0.016 (Current rate of change)"
"570","2012","GAB",177.6,"-0.005 (Current rate of change)"
"571","2012","GNQ",179.2,"-0.035 (Current rate of change)"
"572","2012","ZMB",220.6,"-0.057 (Current rate of change)"
"573","2012","BWA",260.3,"0.001 (Current rate of change)"
"574","2012","MOZ",271.3,"-0.072 (Current rate of change)"
"575","2012","COM",297,"-0.037 (Current rate of change)"
"576","2012","AGO",304,"-0.068 (Current rate of change)"
"577","2012","GHA",305.3,"-0.032 (Current rate of change)"
"578","2012","BFA",320.8,"-0.033 (Current rate of change)"
"579","2012","RWA",328.5,"-0.068 (Current rate of change)"
"580","2012","UGA",334.4,"-0.024 (Current rate of change)"
"581","2012","NAM",362,"-0.037 (Current rate of change)"
"582","2012","TZA",393.7,"-0.058 (Current rate of change)"
"583","2012","SEN",393.9,"-0.045 (Current rate of change)"
"584","2012","COG",402.5,"-0.042 (Current rate of change)"
"585","2012","ERI",421.9,"-0.041 (Current rate of change)"
"586","2012","MUS",46.72,"0.024 (Current rate of change)"
"587","2012","MDG",476,"-0.026 (Current rate of change)"
"588","2012","KEN",477,"-0.003 (Current rate of change)"
"589","2012","CMR",487.1,"-0.02 (Current rate of change)"
"590","2012","MWI",502.3,"-0.02 (Current rate of change)"
"591","2012","TGO",510.7,"-0.009 (Current rate of change)"
"592","2012","ZWE",527.6,"-0.004 (Current rate of change)"
"593","2012","CPV",53.65,"-0.054 (Current rate of change)"
"594","2012","ETH",543.3,"-0.064 (Current rate of change)"
"595","2012","MLI",555.3,"-0.026 (Current rate of change)"
"596","2012","MRT",557.8,"-0.019 (Current rate of change)"
"597","2012","NER",560.5,"-0.034 (Current rate of change)"
"598","2012","BDI",563.9,"-0.028 (Current rate of change)"
"599","2012","GMB",574.5,"-0.026 (Current rate of change)"
"600","2012","COD",595.3,"-0.01 (Current rate of change)"
"601","2012","CIV",597.3,"0.001 (Current rate of change)"
"602","2012","SWZ",599.4,"-0.045 (Current rate of change)"
"603","2012","SYC",6.82,"-0.129 (Current rate of change)"
"604","2012","BEN",624.8,"0.005 (Current rate of change)"
"605","2012","LBR",643.5,"-0.009 (Current rate of change)"
"606","2012","SLE",666.9,"-0.067 (Current rate of change)"
"607","2012","GIN",679.1,"-0.028 (Current rate of change)"
"608","2012","GNB",758.2,"-0.029 (Current rate of change)"
"609","2012","CAF",963.2,"-0.023 (Current rate of change)"
"610","2012","LSO",963,"0.002 (Current rate of change)"
"611","2012","DZA",99.08,"-0.036 (Current rate of change)"
"612","2013","NGA",1109,"-0.005 (Current rate of change)"
"613","2013","SSD",1131,"-0.016 (Current rate of change)"
"614","2013","TCD",1217,"-0.013 (Current rate of change)"
"615","2013","BWA",142,"0.001 (Current rate of change)"
"616","2013","ZAF",151,"-0.016 (Current rate of change)"
"617","2013","STP",158.3,"-0.01 (Current rate of change)"
"618","2013","GNQ",187.4,"-0.035 (Current rate of change)"
"619","2013","ZMB",191.4,"-0.057 (Current rate of change)"
"620","2013","GAB",193.6,"-0.005 (Current rate of change)"
"621","2013","MOZ",240.9,"-0.072 (Current rate of change)"
"622","2013","COM",284.5,"-0.037 (Current rate of change)"
"623","2013","AGO",291.4,"-0.068 (Current rate of change)"
"624","2013","GHA",305.3,"-0.032 (Current rate of change)"
"625","2013","UGA",310.6,"-0.024 (Current rate of change)"
"626","2013","RWA",323.5,"-0.068 (Current rate of change)"
"627","2013","BFA",324.4,"-0.033 (Current rate of change)"
"628","2013","NAM",333.9,"-0.037 (Current rate of change)"
"629","2013","SEN",353,"-0.045 (Current rate of change)"
"630","2013","COG",361.8,"-0.042 (Current rate of change)"
"631","2013","TZA",379.7,"-0.058 (Current rate of change)"
"632","2013","CPV",42.46,"-0.054 (Current rate of change)"
"633","2013","ERI",420.3,"-0.041 (Current rate of change)"
"634","2013","MDG",454.6,"-0.026 (Current rate of change)"
"635","2013","MWI",472.6,"-0.02 (Current rate of change)"
"636","2013","MUS",47.76,"0.024 (Current rate of change)"
"637","2013","CMR",490.7,"-0.02 (Current rate of change)"
"638","2013","TGO",493.4,"-0.009 (Current rate of change)"
"639","2013","ZWE",495.3,"-0.004 (Current rate of change)"
"640","2013","ETH",498.5,"-0.064 (Current rate of change)"
"641","2013","SWZ",512.5,"-0.045 (Current rate of change)"
"642","2013","KEN",516.2,"-0.003 (Current rate of change)"
"643","2013","MRT",533.5,"-0.019 (Current rate of change)"
"644","2013","NER",535.6,"-0.034 (Current rate of change)"
"645","2013","MLI",544.3,"-0.026 (Current rate of change)"
"646","2013","BDI",554.7,"-0.028 (Current rate of change)"
"647","2013","CIV",578.7,"0.001 (Current rate of change)"
"648","2013","COD",584.6,"-0.01 (Current rate of change)"
"649","2013","GMB",598,"-0.026 (Current rate of change)"
"650","2013","SYC",5.99,"-0.129 (Current rate of change)"
"651","2013","BEN",607.9,"0.005 (Current rate of change)"
"652","2013","LBR",631.6,"-0.009 (Current rate of change)"
"653","2013","SLE",632.1,"-0.067 (Current rate of change)"
"654","2013","GIN",676.7,"-0.028 (Current rate of change)"
"655","2013","GNB",741.7,"-0.029 (Current rate of change)"
"656","2013","LSO",834.3,"0.002 (Current rate of change)"
"657","2013","DZA",94.34,"-0.036 (Current rate of change)"
"658","2013","CAF",963.3,"-0.023 (Current rate of change)"
"659","2014","NGA",1135,"-0.005 (Current rate of change)"
"660","2014","TCD",1142,"-0.013 (Current rate of change)"
"661","2014","SSD",1172,"-0.016 (Current rate of change)"
"662","2014","ZAF",141.2,"-0.016 (Current rate of change)"
"663","2014","STP",144.5,"-0.01 (Current rate of change)"
"664","2014","ZMB",168.8,"-0.057 (Current rate of change)"
"665","2014","BWA",178.6,"0.001 (Current rate of change)"
"666","2014","GNQ",206.8,"-0.035 (Current rate of change)"
"667","2014","GAB",215.9,"-0.005 (Current rate of change)"
"668","2014","MOZ",241,"-0.072 (Current rate of change)"
"669","2014","GHA",286.3,"-0.032 (Current rate of change)"
"670","2014","COM",291.8,"-0.037 (Current rate of change)"
"671","2014","AGO",291.7,"-0.068 (Current rate of change)"
"672","2014","NAM",306.3,"-0.037 (Current rate of change)"
"673","2014","RWA",307,"-0.068 (Current rate of change)"
"674","2014","BFA",313.4,"-0.033 (Current rate of change)"
"675","2014","UGA",331.6,"-0.024 (Current rate of change)"
"676","2014","SEN",345.8,"-0.045 (Current rate of change)"
"677","2014","TZA",352.1,"-0.058 (Current rate of change)"
"678","2014","COG",375.3,"-0.042 (Current rate of change)"
"679","2014","ERI",397.8,"-0.041 (Current rate of change)"
"680","2014","CPV",42.42,"-0.054 (Current rate of change)"
"681","2014","SWZ",426.1,"-0.045 (Current rate of change)"
"682","2014","ZWE",440.9,"-0.004 (Current rate of change)"
"683","2014","MWI",442.3,"-0.02 (Current rate of change)"
"684","2014","ETH",447.4,"-0.064 (Current rate of change)"
"685","2014","MDG",467.3,"-0.026 (Current rate of change)"
"686","2014","CMR",477.5,"-0.02 (Current rate of change)"
"687","2014","TGO",491.3,"-0.009 (Current rate of change)"
"688","2014","SYC",5.06,"-0.129 (Current rate of change)"
"689","2014","KEN",506.8,"-0.003 (Current rate of change)"
"690","2014","MUS",51,"0.024 (Current rate of change)"
"691","2014","NER",512.5,"-0.034 (Current rate of change)"
"692","2014","MLI",518.7,"-0.026 (Current rate of change)"
"693","2014","BDI",526.5,"-0.028 (Current rate of change)"
"694","2014","MRT",536.4,"-0.019 (Current rate of change)"
"695","2014","GMB",543.3,"-0.026 (Current rate of change)"
"696","2014","CIV",550.3,"0.001 (Current rate of change)"
"697","2014","COD",573.3,"-0.01 (Current rate of change)"
"698","2014","BEN",611.6,"0.005 (Current rate of change)"
"699","2014","SLE",618.3,"-0.067 (Current rate of change)"
"700","2014","GIN",660.7,"-0.028 (Current rate of change)"
"701","2014","GNB",732.6,"-0.029 (Current rate of change)"
"702","2014","LBR",775.9,"-0.009 (Current rate of change)"
"703","2014","LSO",783.9,"0.002 (Current rate of change)"
"704","2014","DZA",86.15,"-0.036 (Current rate of change)"
"705","2014","CAF",939.3,"-0.023 (Current rate of change)"
"706","2015","NGA",1113,"-0.005 (Current rate of change)"
"707","2015","TCD",1125,"-0.013 (Current rate of change)"
"708","2015","SSD",1225,"-0.016 (Current rate of change)"
"709","2015","STP",139.2,"-0.01 (Current rate of change)"
"710","2015","ZAF",141.2,"-0.016 (Current rate of change)"
"711","2015","ZMB",165.7,"-0.057 (Current rate of change)"
"712","2015","BWA",183.9,"0.001 (Current rate of change)"
"713","2015","GNQ",201,"-0.035 (Current rate of change)"
"714","2015","GAB",212.2,"-0.005 (Current rate of change)"
"715","2015","MOZ",225.9,"-0.072 (Current rate of change)"
"716","2015","COM",260.8,"-0.037 (Current rate of change)"
"717","2015","AGO",273.6,"-0.068 (Current rate of change)"
"718","2015","GHA",285.8,"-0.032 (Current rate of change)"
"719","2015","BFA",294.8,"-0.033 (Current rate of change)"
"720","2015","NAM",299,"-0.037 (Current rate of change)"
"721","2015","RWA",311.8,"-0.068 (Current rate of change)"
"722","2015","UGA",318.5,"-0.024 (Current rate of change)"
"723","2015","SEN",320.9,"-0.045 (Current rate of change)"
"724","2015","TZA",329.5,"-0.058 (Current rate of change)"
"725","2015","SWZ",338.2,"-0.045 (Current rate of change)"
"726","2015","COG",360.4,"-0.042 (Current rate of change)"
"727","2015","ERI",398.5,"-0.041 (Current rate of change)"
"728","2015","ETH",399.2,"-0.064 (Current rate of change)"
"729","2015","SYC",4.71,"-0.129 (Current rate of change)"
"730","2015","ZWE",408.1,"-0.004 (Current rate of change)"
"731","2015","TGO",440.8,"-0.009 (Current rate of change)"
"732","2015","MWI",444.9,"-0.02 (Current rate of change)"
"733","2015","CMR",446.8,"-0.02 (Current rate of change)"
"734","2015","CPV",46.5,"-0.054 (Current rate of change)"
"735","2015","MDG",481.6,"-0.026 (Current rate of change)"
"736","2015","KEN",483,"-0.003 (Current rate of change)"
"737","2015","NER",490.6,"-0.034 (Current rate of change)"
"738","2015","MLI",493.8,"-0.026 (Current rate of change)"
"739","2015","MRT",510,"-0.019 (Current rate of change)"
"740","2015","BDI",514,"-0.028 (Current rate of change)"
"741","2015","CIV",529.8,"0.001 (Current rate of change)"
"742","2015","GMB",534.9,"-0.026 (Current rate of change)"
"743","2015","MUS",56.58,"0.024 (Current rate of change)"
"744","2015","COD",577.8,"-0.01 (Current rate of change)"
"745","2015","SLE",588.4,"-0.067 (Current rate of change)"
"746","2015","BEN",590.9,"0.005 (Current rate of change)"
"747","2015","GIN",649.1,"-0.028 (Current rate of change)"
"748","2015","LBR",685.6,"-0.009 (Current rate of change)"
"749","2015","GNB",712.5,"-0.029 (Current rate of change)"
"750","2015","LSO",728.4,"0.002 (Current rate of change)"
"751","2015","DZA",89.13,"-0.036 (Current rate of change)"
"752","2015","CAF",909.2,"-0.023 (Current rate of change)"
"753","2016","NGA",1129,"-0.005 (Current rate of change)"
"754","2016","TCD",1145,"-0.013 (Current rate of change)"
"755","2016","ZAF",126.9,"-0.016 (Current rate of change)"
"756","2016","SSD",1288,"-0.016 (Current rate of change)"
"757","2016","BWA",134.2,"0.001 (Current rate of change)"
"758","2016","ZMB",155.4,"-0.057 (Current rate of change)"
"759","2016","STP",164.4,"-0.01 (Current rate of change)"
"760","2016","GNQ",182.4,"-0.035 (Current rate of change)"
"761","2016","MOZ",194,"-0.072 (Current rate of change)"
"762","2016","GAB",215.9,"-0.005 (Current rate of change)"
"763","2016","NAM",246.3,"-0.037 (Current rate of change)"
"764","2016","COM",255.1,"-0.037 (Current rate of change)"
"765","2016","GHA",258.1,"-0.032 (Current rate of change)"
"766","2016","AGO",269.8,"-0.068 (Current rate of change)"
"767","2016","SWZ",275.4,"-0.045 (Current rate of change)"
"768","2016","SEN",280.4,"-0.045 (Current rate of change)"
"769","2016","RWA",291.7,"-0.068 (Current rate of change)"
"770","2016","BFA",293,"-0.033 (Current rate of change)"
